property_type,property_subtype,living_area_m2,bedrooms,bathrooms,postal_code,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,km_from_nearby_city,is_nearby_city_prestigious,floor_number,coord_swapped,urban_density,property_age,living_area_ratio,bedroom_density,average_room_size,living_area_squared,external_area_dominance_index
House,villa,280.0,5.0,2.0,5003,50.49511,4.85762,,Normal,0,1,1.0,,0,,,1,,1,,C,Wallonia,Namur,3.2,0,,False,653.844532744602,,,0.017857142857142856,56.0,78400.0,
House,residence,150.0,4.0,4.0,5000,50.4451189,4.8539425,1939.0,Excellent,0,1,,,0,3.0,2.0,1,150.0,1,150.0,D,Wallonia,Namur,2.6,0,,False,653.844532744602,87.0,1.0,0.02666666666666667,37.5,22500.0,0.0
House,residence,245.0,4.0,1.0,6600,50.0249147,5.6848527,2004.0,Normal,0,1,1.0,,0,4.0,,0,,0,1271.0,B,Wallonia,Luxembourg,39.1,0,,False,,22.0,0.19276160503540518,0.0163265306122449,61.25,60025.0,0.8072383949645948
House,residence,159.0,3.0,1.0,2400,51.21194,5.147318,1976.0,Normal,0,1,1.0,,0,4.0,,0,,0,837.0,D,Flanders,Antwerp,12.1,0,,False,337.8677527790206,50.0,0.18996415770609318,0.018867924528301886,53.0,25281.0,0.8100358422939068
Apartment,apartment,101.0,1.0,1.0,1000,50.8340535,4.3454694,1900.0,Normal,0,0,,,1,2.0,5.0,0,,1,,F,Brussels,Brussels Capital Region,1.9,0,2.0,False,5993.831924903229,126.0,,0.009900990099009901,101.0,10201.0,
House,residence,,1.0,,6600,49.99333048,5.7074519,1980.0,Normal,0,0,,,0,4.0,,0,,0,1636.0,,Wallonia,Luxembourg,35.4,0,,False,,46.0,,,,,
House,residence,130.0,2.0,1.0,7060,50.5668521,4.0633853,,Normal,0,0,,Fully equipped,0,3.0,,1,55.0,1,270.0,G,Wallonia,Hainaut,13.1,0,,False,262.87080074435136,,0.48148148148148145,0.015384615384615385,65.0,16900.0,0.5185185185185186
House,residence,220.0,4.0,2.0,6534,50.3334575,4.351614,,New,0,1,1.0,,0,4.0,,0,,0,1163.0,A+,Wallonia,Hainaut,10.8,0,,False,193.90726294680044,,0.18916595012897677,0.01818181818181818,55.0,48400.0,0.8108340498710233
Apartment,apartment,85.0,1.0,1.0,9900,51.191968,3.5711043,1988.0,Excellent,0,0,,,1,2.0,4.0,0,,0,,C,Flanders,East Flanders,18.4,0,2.0,False,746.5954326741075,38.0,,0.011764705882352941,85.0,7225.0,
Apartment,apartment,119.0,3.0,1.0,3920,51.236046,5.3141532,2026.0,,0,1,,,1,,2.0,1,,1,,,Flanders,Limburg,23.9,0,0.0,False,344.2365974799543,0.0,,0.025210084033613446,39.666666666666664,14161.0,
House,mixed-building,425.0,5.0,1.0,5540,50.2143831,4.8211556,1960.0,To renovate,0,0,,Partially equipped,0,3.0,3.0,0,,1,300.0,E,Wallonia,Namur,28.3,0,,False,107.45444324011787,66.0,1.4166666666666667,0.011764705882352941,85.0,180625.0,-0.41666666666666674
House,residence,414.0,6.0,2.0,2520,51.2091,4.62682,1971.0,To renovate,0,1,2.0,,0,4.0,,1,1400.0,1,14004.0,F,Flanders,Antwerp,15.7,0,,False,452.3368049819407,55.0,0.02956298200514139,0.014492753623188406,69.0,171396.0,0.9704370179948586
Apartment,apartment,64.0,1.0,1.0,2300,51.32402,4.953304,2024.0,New,0,0,,,1,3.0,3.0,0,,1,,,Flanders,Antwerp,0.6000000000000001,0,2.0,False,845.7710068036297,2.0,,0.015625,64.0,4096.0,
House,residence,336.0,4.0,2.0,8000,51.2073484,3.2245777,,To renovate,0,1,1.0,,0,,,0,,0,167.0,E,Flanders,West Flanders,0.2,0,,False,851.9094909591487,,2.0119760479041915,0.011904761904761904,84.0,112896.0,-1.0119760479041915
Apartment,apartment,75.0,2.0,1.0,9140,51.1350667,4.2143682,1993.0,To renovate,0,1,1.0,,0,,,0,,0,,E,Flanders,East Flanders,6.0,0,3.0,False,788.426066426074,33.0,,0.02666666666666667,37.5,5625.0,
House,residence,180.0,4.0,1.0,3790,50.7564595,5.7111257,,Normal,0,1,1.0,,0,3.0,,1,,1,996.0,F,Flanders,Limburg,10.7,0,,False,87.17988418464076,,0.18072289156626506,0.022222222222222223,45.0,32400.0,0.8192771084337349
House,residence,90.0,2.0,1.0,5651,50.289785,4.3987886,1950.0,Normal,0,1,1.0,Fully equipped,0,4.0,4.0,1,679.0,1,790.0,G,Wallonia,Namur,13.8,0,,False,148.4363345229418,76.0,0.11392405063291139,0.022222222222222223,45.0,8100.0,0.8860759493670887
House,residence,228.0,3.0,1.0,7321,50.4992803,3.6598433,,Normal,0,0,,,0,3.0,1.0,1,,1,815.0,C,Wallonia,Hainaut,21.3,0,,False,271.497316671168,,0.27975460122699386,0.013157894736842105,76.0,51984.0,0.7202453987730062
House,residence,152.0,4.0,1.0,9420,50.9425713,3.9570497,1850.0,To renovate,0,0,,,0,2.0,,1,756.0,1,925.0,F,Flanders,East Flanders,5.8,0,,False,613.6368533462012,176.0,0.1643243243243243,0.02631578947368421,38.0,23104.0,0.8356756756756757
Apartment,apartment,102.0,2.0,1.0,1000,50.8648307,4.3491892,,New,0,0,,,0,3.0,6.0,0,,1,,,Brussels,Brussels Capital Region,1.6,0,1.0,False,5993.831924903229,,,0.0196078431372549,51.0,10404.0,
Apartment,apartment,104.0,2.0,1.0,8670,51.1053908,2.6500795,,New,0,0,,,0,2.0,,1,33.0,1,,A,Flanders,West Flanders,4.1,1,0.0,False,426.07509778363584,,,0.019230769230769232,52.0,10816.0,
House,residence,119.0,2.0,1.0,7100,50.4750024,4.2134218,,Normal,0,0,,,0,2.0,2.0,1,71.0,1,171.0,C,Wallonia,Hainaut,1.8,0,,False,1265.1388437874166,,0.695906432748538,0.01680672268907563,59.5,14161.0,0.30409356725146197
Apartment,apartment,91.0,2.0,1.0,8600,51.0326512,2.8720877,2023.0,,0,1,1.0,,1,,,0,,1,,A,Flanders,West Flanders,20.0,0,3.0,False,115.01536365492748,3.0,,0.02197802197802198,45.5,8281.0,
House,residence,117.0,4.0,1.0,8810,51.0247174,3.1485804,1899.0,,0,0,,,0,2.0,2.0,0,,0,225.0,F,Flanders,West Flanders,9.0,0,,False,360.76568178995944,127.0,0.52,0.03418803418803419,29.25,13689.0,0.48
House,master-house,300.0,3.0,1.0,7750,50.7564014,3.4798261,,To renovate,0,0,,Partially equipped,0,4.0,4.0,1,1000.0,1,1400.0,D,Wallonia,Hainaut,15.5,0,,False,141.3235032231249,,0.21428571428571427,0.01,100.0,90000.0,0.7857142857142857
House,residence,144.0,2.0,1.0,6980,50.1820591,5.5755896,1955.0,Normal,0,0,,,0,,,1,105.0,1,105.0,C,Wallonia,Luxembourg,49.6,0,,False,27.382187011862,71.0,1.3714285714285714,0.013888888888888888,72.0,20736.0,-0.37142857142857144
House,residence,150.0,3.0,1.0,9870,50.909763,3.4240559,,New,0,0,,Fully equipped,0,4.0,2.0,1,,1,1754.0,F,Flanders,East Flanders,2.0,0,,False,495.49512940517786,,0.08551881413911061,0.02,50.0,22500.0,0.9144811858608894
House,residence,160.0,3.0,1.0,2310,51.32973,4.775261,2025.0,New,0,1,1.0,,0,4.0,1.0,1,,1,,,Flanders,Antwerp,11.8,0,,False,268.12363830430195,1.0,,0.01875,53.333333333333336,25600.0,
House,villa,316.0,4.0,3.0,8300,51.3210925,3.2998874,2025.0,Excellent,0,1,,Fully equipped,0,4.0,,1,,1,700.0,A,Flanders,West Flanders,3.4,1,,False,525.1959103143688,1.0,0.4514285714285714,0.012658227848101266,79.0,99856.0,0.5485714285714286
Apartment,studio,32.0,1.0,1.0,2000,51.2133,4.407669,,Normal,0,0,,,1,,5.0,0,,1,,B,Flanders,Antwerp,0.8,0,3.0,False,2699.1056940804588,,,0.03125,32.0,1024.0,
House,residence,160.0,3.0,1.0,8587,50.7184934,3.35537,1900.0,Fully renovated,0,0,,,0,,2.0,1,150.0,1,,F,Flanders,West Flanders,10.4,0,,False,189.8278098738461,126.0,,0.01875,53.333333333333336,25600.0,
Apartment,apartment,55.0,1.0,1.0,1050,50.8286599,4.3742966,,Normal,0,0,,,0,3.0,,0,,0,,D,Brussels,Brussels Capital Region,2.9,0,,False,10007.880162151841,,,0.01818181818181818,55.0,3025.0,
House,residence,225.0,3.0,1.0,4181,50.4261047,5.5654331,1874.0,To renovate,0,1,1.0,Partially equipped,0,2.0,2.0,1,88.0,1,244.0,F,Wallonia,Liège,23.0,0,,False,136.05599592427743,152.0,0.9221311475409836,0.013333333333333334,75.0,50625.0,0.07786885245901642
House,residence,241.0,5.0,2.0,2800,51.0247165,4.4735868,1935.0,Normal,0,0,,Super equipped,0,2.0,3.0,0,,1,145.0,D,Flanders,Antwerp,0.3,0,,False,1362.8044856817278,91.0,1.6620689655172414,0.02074688796680498,48.2,58081.0,-0.6620689655172414
House,villa,181.0,4.0,1.0,4671,50.6870243,5.6967846,,,0,1,1.0,,0,4.0,,1,,1,921.0,D,Wallonia,Liège,10.2,0,,False,520.69686880407,,0.1965255157437568,0.022099447513812154,45.25,32761.0,0.8034744842562432
Apartment,apartment,89.0,2.0,,5000,50.4674593,4.8718068,1955.0,,0,0,,,0,,3.0,0,,1,,C,Wallonia,Namur,0.3,0,2.0,False,653.844532744602,71.0,,0.02247191011235955,44.5,7921.0,
House,cottage,100.0,2.0,1.0,1430,50.665625,4.132162,,Normal,0,1,1.0,Partially equipped,0,4.0,,1,500.0,1,646.0,E,Wallonia,Walloon Brabant,21.1,0,,False,284.8869755550972,,0.15479876160990713,0.02,50.0,10000.0,0.8452012383900929
Apartment,apartment,131.0,2.0,1.0,4102,50.6010385,5.5385834,,To renovate,0,0,,,0,2.0,,0,,0,,C,Wallonia,Liège,4.6,0,1.0,False,1833.100313298191,,,0.015267175572519083,65.5,17161.0,
House,villa,420.0,4.0,1.0,7700,50.7556369,3.2028933,1986.0,Normal,0,1,3.0,,0,4.0,3.0,1,1050.0,1,1474.0,C,Wallonia,Hainaut,1.5,0,,False,1484.477213875128,40.0,0.28493894165535955,0.009523809523809525,105.0,176400.0,0.7150610583446404
House,residence,189.0,4.0,2.0,5380,50.552108,4.9855088,,New,0,0,,,0,4.0,,0,,0,1000.0,A+,Wallonia,Namur,6469.5,0,,True,124.20041650535097,,0.189,0.021164021164021163,47.25,35721.0,0.8109999999999999
House,residence,128.0,3.0,1.0,6900,50.1866576,5.3102984,,Normal,0,1,2.0,Fully equipped,0,3.0,,1,,1,764.0,F,Wallonia,Luxembourg,44.3,0,,False,147.01196322845632,,0.16753926701570682,0.0234375,42.666666666666664,16384.0,0.8324607329842932
Apartment,studio,37.0,,,5590,50.2956773,5.1008307,1850.0,To renovate,0,0,,,0,3.0,2.0,0,,0,,,Wallonia,Namur,25.2,0,1.0,False,116.45392758162295,176.0,,,,1369.0,
House,residence,280.0,3.0,2.0,6780,49.6216258,5.8214036,,,0,1,2.0,,0,3.0,,1,,1,630.0,D,Wallonia,Luxembourg,6.9,0,,False,163.94610113020192,,0.4444444444444444,0.010714285714285714,93.33333333333333,78400.0,0.5555555555555556
Apartment,apartment,132.0,3.0,2.0,6900,50.2282896,5.3441606,,,0,0,,,1,,3.0,1,,1,,A,Wallonia,Luxembourg,43.0,0,2.0,False,147.01196322845632,,,0.022727272727272728,44.0,17424.0,
House,residence,111.0,2.0,1.0,8000,51.200711,3.2248243,1900.0,To renovate,0,0,,Not equipped,0,3.0,,0,,1,70.0,D,Flanders,West Flanders,1.0,0,,False,851.9094909591487,126.0,1.5857142857142856,0.018018018018018018,55.5,12321.0,-0.5857142857142856
House,residence,260.0,4.0,2.0,5100,50.4260307,4.9509671,,New,0,1,1.0,,0,4.0,,1,,0,1300.0,A+,Wallonia,Namur,7.5,0,,False,653.844532744602,,0.2,0.015384615384615385,65.0,67600.0,0.8
House,residence,105.0,2.0,1.0,9230,50.9984764,3.8699424,,Normal,0,0,,Fully equipped,0,3.0,,1,,1,170.0,E,Flanders,East Flanders,12.3,0,,False,727.3723894263135,,0.6176470588235294,0.01904761904761905,52.5,11025.0,0.38235294117647056
Apartment,apartment,81.0,2.0,1.0,1180,50.792153,4.3190845,1931.0,Normal,0,0,,Fully equipped,0,3.0,3.0,0,,1,,G,Brussels,Brussels Capital Region,1.7000000000000002,1,2.0,False,3811.786011123928,95.0,,0.024691358024691357,40.5,6561.0,
Apartment,apartment,82.0,2.0,1.0,4040,50.6555865,5.610643,1938.0,Normal,0,0,,,0,2.0,1.0,0,,1,,G,Wallonia,Liège,3.4,0,,False,1748.1486656413806,88.0,,0.024390243902439025,41.0,6724.0,
House,residence,72.0,2.0,1.0,7040,50.34048,3.902,,To renovate,0,0,,,0,3.0,,1,,0,432.0,B,Wallonia,Hainaut,13.1,0,,False,125.32103233144626,,0.16666666666666666,0.027777777777777776,36.0,5184.0,0.8333333333333334
House,residence,118.0,4.0,,4845,50.5617648,5.97745986,,Normal,0,1,2.0,,0,4.0,,0,,1,578.0,C,Wallonia,Liège,8.6,0,,False,82.01266469602434,,0.2041522491349481,0.03389830508474576,29.5,13924.0,0.7958477508650519
House,residence,170.0,2.0,1.0,6182,50.4517705,4.3481826,,Normal,0,1,1.0,,0,3.0,,1,,1,240.0,E,Wallonia,Hainaut,8.2,0,,False,706.027941332071,,0.7083333333333334,0.011764705882352941,85.0,28900.0,0.29166666666666663
House,cottage,98.0,3.0,1.0,7334,50.4792056,3.7659709,,To renovate,0,1,1.0,,0,4.0,,1,,1,10700.0,G,Wallonia,Hainaut,13.5,0,,False,336.55756146779254,,0.009158878504672898,0.030612244897959183,32.666666666666664,9604.0,0.9908411214953271
House,residence,136.0,2.0,,5630,50.1670157,4.39241679,,Normal,0,0,,Super equipped,0,3.0,,1,,1,,D,Wallonia,Namur,27.4,0,,False,59.79025711390846,,,0.014705882352941176,68.0,18496.0,
Apartment,apartment,50.0,1.0,1.0,1090,50.8714684,4.3245133,,Normal,0,0,,,0,2.0,3.0,0,,1,,G,Brussels,Brussels Capital Region,3.0,0,1.0,False,10480.997862797387,,,0.02,50.0,2500.0,
House,residence,184.0,4.0,1.0,3600,50.9508684,5.4972295,1969.0,,0,1,1.0,,0,4.0,2.0,0,,1,945.0,E,Flanders,Limburg,1.6,0,,False,777.1742077168668,57.0,0.19470899470899472,0.021739130434782608,46.0,33856.0,0.8052910052910053
House,residence,,3.0,1.0,6640,49.95844189,5.58384864,1918.0,Normal,0,1,1.0,,0,3.0,,1,,1,660.0,C,Wallonia,Luxembourg,34.9,0,,False,46.80312876704335,108.0,,,,,
House,residence,120.0,2.0,1.0,1390,50.75356,4.665824,,,0,1,1.0,Not equipped,0,,,1,,1,370.0,D,Wallonia,Walloon Brabant,14.2,0,,False,252.26073531495442,,0.32432432432432434,0.016666666666666666,60.0,14400.0,0.6756756756756757
House,residence,102.0,3.0,1.0,6760,49.5685311,5.5371052,,Normal,0,0,,Fully equipped,0,2.0,2.0,1,100.0,1,170.0,D,Wallonia,Luxembourg,23.8,0,,False,119.9053033419213,,0.6,0.029411764705882353,34.0,10404.0,0.4
House,villa,143.0,5.0,1.0,6120,50.3208422,4.4553414,,Normal,0,0,,Partially equipped,0,4.0,,1,,0,509.0,E,Wallonia,Hainaut,10.0,0,,False,302.7649740431146,,0.28094302554027506,0.03496503496503497,28.6,20449.0,0.7190569744597249
Apartment,loft,147.0,2.0,1.0,2018,51.20303,4.426357,,Normal,0,0,,,1,3.0,2.0,1,,1,,B,Flanders,Antwerp,2.5,0,2.0,False,2699.1056940804588,,,0.013605442176870748,73.5,21609.0,
Apartment,apartment,70.0,1.0,1.0,1080,50.8577955,4.3196798,1940.0,Normal,0,0,,,0,2.0,4.0,0,,0,,E,Brussels,Brussels Capital Region,2.4,0,2.0,False,16409.421711093237,86.0,,0.014285714285714285,70.0,4900.0,
House,residence,176.0,3.0,1.0,1150,50.83268,4.43339,1819.0,New,0,0,,,0,3.0,2.0,0,,0,,C,Brussels,Brussels Capital Region,6.1,0,,False,4757.116330282485,207.0,,0.017045454545454544,58.666666666666664,30976.0,
House,residence,373.0,4.0,2.0,2861,51.0591289,4.5757111,1920.0,,0,1,1.0,,0,4.0,,1,,1,1374.0,C,Flanders,Antwerp,7.8,0,,False,606.1872303184107,106.0,0.2714701601164483,0.010723860589812333,93.25,139129.0,0.7285298398835517
House,residence,180.0,3.0,1.0,1480,50.69054,4.2026,1975.0,Normal,0,1,1.0,Partially equipped,0,2.0,3.0,1,200.0,1,250.0,D,Wallonia,Walloon Brabant,20.6,0,,False,876.250990242957,51.0,0.72,0.016666666666666666,60.0,32400.0,0.28
Apartment,apartment,73.0,2.0,1.0,2640,51.16816,4.473956,,,0,1,1.0,,0,2.0,,0,,0,,D,Flanders,Antwerp,7.6,0,,False,3434.5889572582723,,,0.0273972602739726,36.5,5329.0,
House,residence,,2.0,,4020,50.6599623,5.6603569,,To renovate,0,0,,,0,2.0,,1,,0,236.0,G,Wallonia,Liège,6.4,0,,False,2874.325750721212,,,,,,
Apartment,apartment,89.0,2.0,1.0,3545,50.95107,5.106144,1981.0,To renovate,0,1,1.0,,0,2.0,,0,,0,,C,Flanders,Limburg,15.9,0,1.0,False,259.31740501284935,45.0,,0.02247191011235955,44.5,7921.0,
House,residence,53.0,2.0,1.0,8434,51.1538578,2.765972,1980.0,Normal,1,0,,Partially equipped,0,3.0,1.0,1,,1,,F,Flanders,West Flanders,13.2,0,,False,253.51065073257246,46.0,,0.03773584905660377,26.5,2809.0,
House,bungalow,160.0,4.0,1.0,1731,50.9025319,4.277181,1978.0,Excellent,0,1,1.0,Fully equipped,0,4.0,,1,,1,1300.0,D,Flanders,Flemish Brabant,7.8,0,,False,714.4768565547986,48.0,0.12307692307692308,0.025,40.0,25600.0,0.8769230769230769
Apartment,apartment,68.0,1.0,1.0,9000,51.0229265,3.6984394,1995.0,Normal,0,0,,,1,2.0,5.0,0,,1,,C,Flanders,East Flanders,3.7,0,2.0,False,1728.1862462455617,31.0,,0.014705882352941176,68.0,4624.0,
Apartment,duplex,220.0,3.0,2.0,3650,51.03835,5.716613,2012.0,Normal,0,0,,,0,,,0,,0,,B,Flanders,Limburg,17.3,0,1.0,False,326.11799088102595,14.0,,0.013636363636363636,73.33333333333333,48400.0,
House,residence,134.0,3.0,,6182,50.44407295,4.35620909,2015.0,Normal,0,1,1.0,,0,3.0,,1,535.0,1,892.0,D,Wallonia,Hainaut,7.3,0,,False,706.027941332071,11.0,0.15022421524663676,0.022388059701492536,44.666666666666664,17956.0,0.8497757847533632
Apartment,apartment,90.0,3.0,1.0,8300,51.3524137,3.2901764,1968.0,Excellent,0,0,,,1,2.0,6.0,0,,1,,B,Flanders,West Flanders,0.5,1,3.0,False,525.1959103143688,58.0,,0.03333333333333333,30.0,8100.0,
House,residence,185.0,3.0,1.0,1430,50.6729162,4.157332,,Normal,0,0,,Fully equipped,0,4.0,,1,900.0,0,972.0,E,Wallonia,Walloon Brabant,21.6,0,,False,284.8869755550972,,0.19032921810699588,0.016216216216216217,61.666666666666664,34225.0,0.8096707818930041
Apartment,apartment,90.0,3.0,2.0,6800,49.9206598,5.383848,2015.0,Excellent,0,1,,Fully equipped,1,,4.0,1,,0,,A+,Wallonia,Luxembourg,40.8,0,1.0,False,67.14476056495572,11.0,,0.03333333333333333,30.0,8100.0,
House,residence,126.0,4.0,1.0,5630,50.177102,4.41119753,,To renovate,0,1,1.0,,0,4.0,1.0,1,,1,700.0,D,Wallonia,Namur,26.1,0,,False,59.79025711390846,,0.18,0.031746031746031744,31.5,15876.0,0.8200000000000001
House,residence,119.0,4.0,1.0,4000,50.6481158,5.5445174,1900.0,Normal,0,0,,,0,2.0,3.0,1,93.0,1,170.0,E,Wallonia,Liège,3.0,0,,False,2874.325750721212,126.0,0.7,0.03361344537815126,29.75,14161.0,0.30000000000000004
House,residence,245.0,9.0,9.0,5500,50.2621841,4.9099527,1950.0,To renovate,0,0,,,0,2.0,3.0,1,40.0,1,140.0,,Wallonia,Namur,23.0,0,,False,132.54747394308055,76.0,1.75,0.036734693877551024,27.22222222222222,60025.0,-0.75
House,residence,288.0,5.0,2.0,2275,51.25203,4.815908,1923.0,Normal,0,1,1.0,,0,3.0,,1,,1,1193.0,D,Flanders,Antwerp,11.9,0,,False,287.3232445975698,103.0,0.24140821458507963,0.017361111111111112,57.6,82944.0,0.7585917854149203
House,residence,140.0,3.0,,2490,51.17997,5.142298,1958.0,New,0,1,1.0,,0,3.0,,1,,1,790.0,F,Flanders,Antwerp,10.7,0,,False,325.7701098964655,68.0,0.17721518987341772,0.02142857142857143,46.666666666666664,19600.0,0.8227848101265822
Apartment,apartment,102.0,2.0,1.0,4000,50.621101,5.5761847,,Excellent,0,0,,Fully equipped,1,,1.0,0,,1,,B,Wallonia,Liège,1.3,0,,False,2874.325750721212,,,0.0196078431372549,51.0,10404.0,
Apartment,apartment,37.0,1.0,1.0,8370,51.316603,3.1333998,1938.0,To renovate,0,0,,,1,,3.0,0,,0,,F,Flanders,West Flanders,13.5,0,1.0,False,1086.780500451102,88.0,,0.02702702702702703,37.0,1369.0,
House,residence,346.0,5.0,3.0,1050,50.8238021,4.3771309,1940.0,Excellent,0,0,,Super equipped,0,2.0,3.0,0,,1,155.0,E,Brussels,Brussels Capital Region,3.4,0,,False,10007.880162151841,86.0,2.232258064516129,0.014450867052023121,69.2,119716.0,-1.2322580645161292
House,master-house,,4.0,,8000,51.209379,3.2246451,,,0,0,,,0,2.0,,0,,0,,,Flanders,West Flanders,0.0,0,,False,851.9094909591487,,,,,,
Apartment,apartment,,1.0,1.0,3680,51.0978057,5.7834724,2008.0,,0,1,,,0,,,0,,1,,B,Flanders,Limburg,24.8,0,1.0,False,334.6337044205168,18.0,,,,,
House,residence,375.0,6.0,3.0,3040,50.7842766,4.582087,1989.0,Normal,0,1,2.0,Super equipped,0,4.0,,1,,1,7835.0,C,Flanders,Flemish Brabant,3.7,1,,False,252.11909395712945,37.0,0.047862156987874924,0.016,62.5,140625.0,0.9521378430121251
House,residence,,2.0,1.0,5190,50.4439074,4.6732223,,,0,0,,,0,2.0,,0,,0,,G,Wallonia,Namur,14.0,0,,False,409.53766038386857,,,,,,
House,residence,197.0,4.0,1.0,4000,50.6410134,5.5885453,,,0,0,,,0,2.0,,0,,1,86.0,F,Wallonia,Liège,1.1,0,,False,2874.325750721212,,2.2906976744186047,0.02030456852791878,49.25,38809.0,-1.2906976744186047
House,residence,241.0,4.0,2.0,5100,50.4143728,4.8877835,1713.0,Excellent,0,1,,,0,4.0,1.0,1,1200.0,1,2260.0,C,Wallonia,Namur,6.0,0,,False,653.844532744602,313.0,0.10663716814159292,0.016597510373443983,60.25,58081.0,0.893362831858407
Apartment,apartment,100.0,2.0,1.0,1081,50.866004,4.3153846,1957.0,To renovate,0,0,,,1,,6.0,0,,1,,E,Brussels,Brussels Capital Region,3.1,0,2.0,False,19441.97899739043,69.0,,0.02,50.0,10000.0,
Apartment,apartment,105.0,3.0,1.0,4000,50.6353785,5.5641357,,Normal,0,0,,,1,,,0,,0,,C,Wallonia,Liège,1.1,0,5.0,False,2874.325750721212,,,0.02857142857142857,35.0,11025.0,
Apartment,apartment,77.0,2.0,1.0,4000,50.6401738,5.5882503,1969.0,Normal,0,1,,,1,2.0,9.0,0,,1,,B,Wallonia,Liège,1.0,0,7.0,False,2874.325750721212,57.0,,0.025974025974025976,38.5,5929.0,
Apartment,duplex,166.0,2.0,2.0,7500,50.6056059,3.3880367,,Fully renovated,0,0,,,0,,,1,42.0,1,,G,Wallonia,Hainaut,0.1,0,2.0,False,320.3777275931326,,,0.012048192771084338,83.0,27556.0,
House,residence,75.0,3.0,1.0,6920,50.081008,5.110897,,Fully renovated,0,0,,Fully equipped,0,3.0,2.0,1,,1,183.0,B,Wallonia,Luxembourg,46.3,0,,False,47.25585642704913,,0.4098360655737705,0.04,25.0,5625.0,0.5901639344262295
Apartment,apartment,80.0,2.0,1.0,8370,51.3125765,3.1150636,,Normal,0,0,,,0,,,0,,1,,A,Flanders,West Flanders,13.8,0,1.0,False,1086.780500451102,,,0.025,40.0,6400.0,
House,bungalow,27.0,1.0,,5561,50.21771925,4.98512581,1989.0,Normal,0,0,,,0,2.0,,0,,1,50.0,,Wallonia,Namur,28.9,0,,False,42.45116064546422,37.0,0.54,0.037037037037037035,27.0,729.0,0.45999999999999996
House,residence,72.0,2.0,,6150,50.4204349,4.263048,,To renovate,0,1,1.0,,0,2.0,2.0,1,369.0,0,449.0,C,Wallonia,Hainaut,8.4,0,,False,753.3807609861734,,0.1603563474387528,0.027777777777777776,36.0,5184.0,0.8396436525612472
Apartment,apartment,117.0,2.0,1.0,8700,51.0138575,3.4021768,1998.0,Normal,0,1,1.0,,1,,3.0,0,,1,,B,Flanders,West Flanders,13.7,0,2.0,False,,28.0,,0.017094017094017096,58.5,13689.0,
House,residence,80.0,2.0,1.0,5570,50.1535275,4.91863882,1990.0,To renovate,0,1,1.0,,0,4.0,1.0,1,560.0,1,1061.0,F,Wallonia,Namur,35.0,0,,False,54.37880707785936,36.0,0.07540056550424128,0.025,40.0,6400.0,0.9245994344957588
House,residence,150.0,3.0,1.0,2260,51.0886,4.880179,2024.0,New,0,0,,,0,4.0,1.0,1,,1,767.0,,Flanders,Antwerp,11.5,0,,False,463.3286509436647,2.0,0.19556714471968709,0.02,50.0,22500.0,0.8044328552803129
House,residence,168.0,3.0,1.0,6997,50.2903106,5.5675433,,,0,1,1.0,,0,3.0,,1,,0,1539.0,E,Wallonia,Luxembourg,38.1,0,,False,42.538961204878184,,0.10916179337231968,0.017857142857142856,56.0,28224.0,0.8908382066276803
House,residence,265.0,4.0,1.0,8930,50.7988092,3.1086391,1987.0,Excellent,0,0,,,0,2.0,,0,,0,756.0,B,Flanders,West Flanders,9.6,0,,False,1042.8778181282994,39.0,0.3505291005291005,0.01509433962264151,66.25,70225.0,0.6494708994708995
House,residence,,2.0,1.0,9700,50.8596,3.633727,,,0,1,1.0,,0,2.0,,1,,0,421.0,F,Flanders,East Flanders,15.0,0,,False,477.80624337431084,,,,,,
House,residence,173.0,3.0,1.0,6110,50.3774771,4.34453523,,To renovate,0,1,1.0,,0,,,0,,1,2941.0,E,Wallonia,Hainaut,8.0,0,,False,667.7450058584955,,0.058823529411764705,0.017341040462427744,57.666666666666664,29929.0,0.9411764705882353
Apartment,apartment,136.0,3.0,1.0,8000,51.2207474,3.2161684,,,0,0,,,0,,,1,,1,,,Flanders,West Flanders,1.4,0,3.0,False,851.9094909591487,,,0.022058823529411766,45.333333333333336,18496.0,
House,residence,120.0,2.0,,4420,50.6192588,5.5224997,,To renovate,0,0,,,0,2.0,2.0,0,,1,115.0,F,Wallonia,Liège,4.3,0,,False,3550.279363915759,,1.0434782608695652,0.016666666666666666,60.0,14400.0,-0.04347826086956519
Apartment,apartment,,1.0,1.0,4101,50.6159302,5.4993813,,Normal,0,0,,,0,2.0,,0,,1,,D,Wallonia,Liège,6.0,0,,False,1833.100313298191,,,,,,
House,residence,175.0,3.0,1.0,6900,50.2344089,5.3945533,2006.0,,0,1,1.0,,0,,,1,,0,1152.0,B,Wallonia,Luxembourg,45.5,0,,False,147.01196322845632,20.0,0.1519097222222222,0.017142857142857144,58.333333333333336,30625.0,0.8480902777777778
Apartment,apartment,48.0,1.0,1.0,2500,51.1384,4.570671,1970.0,Excellent,0,0,,,0,2.0,,0,,1,,A,Flanders,Antwerp,14.1,0,1.0,False,772.6101047719809,56.0,,0.020833333333333332,48.0,2304.0,
